,weight,height,label,predict
5813,0.8,0.775,fat,fat
5814,0.74,0.635,fat,fat
5815,0.73,0.93,normal,normal
5816,0.63,0.705,fat,fat
5817,0.49,0.895,thin,thin
5818,0.76,0.785,fat,fat
5819,0.35,0.855,thin,thin
5820,0.57,0.905,thin,thin
5821,0.5,0.815,normal,normal
5822,0.66,0.71,fat,fat
5823,0.71,0.97,normal,normal
5824,0.47,0.6,fat,fat
5825,0.78,0.93,normal,normal
5826,0.72,0.955,normal,normal
5827,0.45,0.81,thin,thin
5828,0.49,0.63,fat,fat
5829,0.77,0.97,normal,normal
5830,0.49,0.655,fat,fat
5831,0.55,0.875,thin,thin
5832,0.41,0.645,normal,normal
5833,0.42,0.955,thin,thin
5834,0.78,0.68,fat,fat
5835,0.7,0.655,fat,fat
5836,0.71,0.64,fat,fat
5837,0.45,0.675,normal,normal
5838,0.55,0.93,thin,thin
5839,0.69,1.0,thin,thin
5840,0.61,0.825,normal,normal
5841,0.49,0.765,normal,normal
5842,0.67,0.71,fat,fat
5843,0.6,0.605,fat,fat
5844,0.7,0.6,fat,fat
5845,0.47,0.915,thin,thin
5846,0.42,0.77,thin,thin
5847,0.54,0.67,fat,fat
5848,0.58,0.795,normal,normal
5849,0.37,0.995,thin,thin
5850,0.56,0.63,fat,fat
5851,0.45,0.91,thin,thin
5852,0.7,0.83,fat,fat
5853,0.36,0.765,thin,thin
5854,0.4,0.745,thin,thin
5855,0.7,0.775,fat,fat
5856,0.72,0.61,fat,fat
5857,0.78,0.92,normal,normal
5858,0.69,0.725,fat,fat
5859,0.43,0.765,thin,thin
5860,0.74,0.91,normal,normal
5861,0.75,0.675,fat,fat
5862,0.42,0.635,fat,fat
5863,0.43,0.83,thin,thin
5864,0.68,0.705,fat,fat
5865,0.38,0.815,thin,thin
5866,0.69,0.8,fat,fat
5867,0.54,0.635,fat,fat
5868,0.56,0.91,thin,thin
5869,0.49,0.91,thin,thin
5870,0.73,0.655,fat,fat
5871,0.63,0.7,fat,fat
5872,0.39,0.815,thin,thin
5873,0.63,0.875,normal,normal
5874,0.62,0.64,fat,fat
5875,0.45,0.66,fat,fat
5876,0.54,0.605,fat,fat
5877,0.63,0.78,fat,fat
5878,0.41,0.64,fat,normal
5879,0.67,0.715,fat,fat
5880,0.45,0.91,thin,thin
5881,0.61,0.79,normal,normal
5882,0.48,0.735,normal,normal
5883,0.48,0.875,thin,thin
5884,0.45,0.825,thin,thin
5885,0.43,0.975,thin,thin
5886,0.65,0.705,fat,fat
5887,0.52,0.98,thin,thin
5888,0.55,0.97,thin,thin
5889,0.38,0.945,thin,thin
5890,0.63,0.77,fat,fat
5891,0.48,0.82,thin,thin
5892,0.45,0.965,thin,thin
5893,0.41,0.88,thin,thin
5894,0.71,0.8,fat,fat
5895,0.61,0.96,thin,thin
5896,0.4,0.765,thin,thin
5897,0.57,0.805,normal,normal
5898,0.78,0.61,fat,fat
5899,0.65,0.725,fat,fat
5900,0.41,0.79,thin,thin
5901,0.76,0.895,normal,normal
5902,0.37,0.955,thin,thin
5903,0.59,0.965,thin,thin
5904,0.65,0.83,normal,normal
5905,0.68,0.71,fat,fat
5906,0.74,0.805,fat,fat
5907,0.8,0.695,fat,fat
5908,0.63,0.975,thin,thin
5909,0.41,1.0,thin,thin
5910,0.55,0.615,fat,fat
5911,0.47,0.99,thin,thin
5912,0.43,0.845,thin,thin
5913,0.49,0.67,fat,fat
5914,0.56,0.635,fat,fat
5915,0.64,0.91,normal,normal
5916,0.69,0.94,normal,normal
5917,0.49,0.87,thin,thin
5918,0.58,0.81,normal,normal
5919,0.71,0.815,fat,fat
5920,0.72,0.785,fat,fat
5921,0.6,0.995,thin,thin
5922,0.45,0.895,thin,thin
5923,0.78,0.67,fat,fat
5924,0.43,0.86,thin,thin
5925,0.75,0.795,fat,fat
5926,0.51,0.98,thin,thin
5927,0.43,0.83,thin,thin
5928,0.7,0.86,normal,normal
5929,0.47,0.78,normal,normal
5930,0.37,0.66,normal,normal
5931,0.45,0.765,normal,normal
5932,0.45,0.71,normal,normal
5933,0.42,0.845,thin,thin
5934,0.54,0.615,fat,fat
5935,0.39,0.665,normal,normal
5936,0.64,0.755,fat,fat
5937,0.55,0.745,normal,normal
5938,0.6,0.835,normal,normal
5939,0.67,0.6,fat,fat
5940,0.76,0.695,fat,fat
5941,0.55,0.95,thin,thin
5942,0.56,0.71,fat,fat
5943,0.37,0.72,thin,thin
5944,0.52,0.725,normal,normal
5945,0.4,0.67,normal,normal
5946,0.4,0.94,thin,thin
5947,0.45,0.945,thin,thin
5948,0.62,0.675,fat,fat
5949,0.72,0.74,fat,fat
5950,0.52,0.885,thin,thin
5951,0.75,0.97,normal,normal
5952,0.57,0.75,fat,fat
5953,0.79,0.74,fat,fat
5954,0.36,0.655,normal,normal
5955,0.66,0.735,fat,fat
5956,0.57,0.93,thin,thin
5957,0.57,0.68,fat,fat
5958,0.53,0.845,normal,thin
5959,0.38,0.945,thin,thin
5960,0.7,0.9,normal,normal
5961,0.5,0.65,fat,fat
5962,0.55,0.865,thin,thin
5963,0.38,0.64,normal,normal
5964,0.66,0.6,fat,fat
5965,0.42,0.785,thin,thin
5966,0.49,0.795,normal,normal
5967,0.44,0.93,thin,thin
5968,0.4,0.865,thin,thin
5969,0.48,0.9,thin,thin
5970,0.64,0.74,fat,fat
5971,0.7,0.985,thin,thin
5972,0.54,0.785,normal,normal
5973,0.7,0.9,normal,normal
5974,0.42,0.875,thin,thin
5975,0.44,0.705,normal,normal
5976,0.52,0.68,fat,fat
5977,0.49,0.73,normal,normal
5978,0.57,0.615,fat,fat
5979,0.69,0.775,fat,fat
5980,0.57,0.73,fat,fat
5981,0.52,0.955,thin,thin
5982,0.75,0.61,fat,fat
5983,0.46,0.625,fat,fat
5984,0.39,0.945,thin,thin
5985,0.52,0.72,fat,normal
5986,0.66,0.81,fat,fat
5987,0.76,0.99,normal,normal
5988,0.56,0.745,fat,fat
5989,0.57,0.7,fat,fat
5990,0.75,0.61,fat,fat
5991,0.63,0.765,fat,fat
5992,0.65,0.79,fat,fat
5993,0.43,0.885,thin,thin
5994,0.75,0.6,fat,fat
5995,0.47,0.875,thin,thin
5996,0.45,0.89,thin,thin
5997,0.41,0.725,normal,normal
5998,0.71,0.855,normal,normal
5999,0.59,0.645,fat,fat
